id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
656281,"QUIET, SPACIOUS, COMFORTABLE, & GREAT LOCATION",3180741,Manon,Brooklyn,Kensington,40.64573,-73.98013,Private room,72,1,48,2019-02-28,0.59,1,312
657217,Prime location near Central Park !!,3312204,Olga,Manhattan,Upper East Side,40.7779,-73.95246,Private room,79,1,347,2019-07-04,4.24,2,247
657727,"Bright, Quiet 2 BR in Awesome Area!",3315563,Mariko,Manhattan,Upper West Side,40.78194,-73.98248,Entire home/apt,197,1,108,2019-07-05,1.31,2,269
658515,A nice quiet room in Manhattan,3320650,Jay,Manhattan,East Harlem,40.8014,-73.94361,Private room,110,1,37,2019-06-02,0.45,1,365
658932,Cozy room on a tree lined street ,3323929,Erika,Queens,Ridgewood,40.69922,-73.90027,Private room,69,1,30,2019-06-22,0.4,1,0
660036,Great Apt Steps from Central Park,3330459,Lynne,Manhattan,Upper West Side,40.78754,-73.96989,Private room,113,1,93,2019-05-21,1.12,1,2
686696,duplex with backyard upper eastside,3502638,Daniel,Manhattan,Upper East Side,40.78002,-73.95211,Private room,250,1,60,2019-05-16,0.93,1,148
689329,Cozy 15 mins Manhattan& 10 Mins LGA,2446219,Biren,Queens,East Elmhurst,40.75772,-73.8953,Private room,62,1,296,2019-06-29,3.92,2,234
689900,Large Room / Light / Columbia University - UWS,475916,Katherine,Manhattan,Upper West Side,40.80373,-73.9679,Private room,119,1,96,2017-05-18,1.16,1,0
690516,Lovely Garden Apt. in Fort Greene.,66329,Collin,Brooklyn,Fort Greene,40.68757,-73.97469,Entire home/apt,220,1,115,2019-06-24,1.4,2,96
690553,Modern Lofted Williamsburg 3bd,743742,Ethan And Wray,Brooklyn,Williamsburg,40.7056,-73.94202,Entire home/apt,198,1,294,2019-07-04,3.59,1,233
699472,NYC 1st Shipping Container Home,3587751,Janet-David,Brooklyn,Williamsburg,40.70995,-73.95536,Entire home/apt,220,1,404,2019-06-25,4.9,2,341
702551,UWS renovated 2bedroom 2bath near everything.,3606458,Mathew,Manhattan,Upper West Side,40.79507,-73.97568,Entire home/apt,900,1,7,2019-01-01,0.09,2,365
713538,Chic Victorian private apartment in townhouse,3672774,Alison,Brooklyn,Clinton Hill,40.68341,-73.9606,Entire home/apt,175,1,363,2019-06-16,4.55,2,323
720394,Large pleasant room nr Central Park,3718361,Jo,Manhattan,Upper West Side,40.80155,-73.96569,Private room,120,1,5,2014-05-19,0.06,2,0
722451,"NYC Spacious 3b, new, river view",3730928,Dustin,Manhattan,Harlem,40.82398,-73.954,Entire home/apt,350,1,1,2015-10-05,0.02,1,0
727964,Garden Pl Historical Artist studio,3493470,Tari,Brooklyn,Brooklyn Heights,40.69127,-73.99552,Entire home/apt,160,1,17,2016-03-15,0.21,1,0
728498,WEST HARLEM  PRIVATE BEDROOM,3779334,Lex And Derek,Manhattan,Harlem,40.80517,-73.95404,Private room,80,1,135,2019-06-22,1.67,1,365
729306,"Clean & Quiet BR in Sunset Park, BK",3787686,"Porfirio ""Firo"" & Maria",Brooklyn,Borough Park,40.64431,-74.00016,Private room,70,1,139,2019-06-04,1.7,1,364
731316,"Sunny & Clean Apt, Ideal Location",3805397,Christa,Manhattan,Chelsea,40.74092,-74.00037,Entire home/apt,140,1,6,2016-05-25,0.07,1,0
732624,1 Pvt. Room in Upper West Manhattan,3813161,Cleveland,Manhattan,Harlem,40.81908,-73.94776,Private room,65,1,327,2019-06-29,4.01,1,287
741783,LOVELY 2BR West Village Apt!,3880974,Neil & Katie,Manhattan,West Village,40.73454,-74.00365,Entire home/apt,350,1,237,2018-09-16,2.96,1,0
742795,Spacious Heart of Ft. Greene Studio,3889383,Elizabeth,Brooklyn,Fort Greene,40.68736,-73.97496,Entire home/apt,100,1,273,2019-06-20,3.35,1,45
744228,"Entire gorgeous,cozy,light two bed ",192750,Charlotte,Manhattan,Harlem,40.80145,-73.95572,Entire home/apt,150,1,2,2013-01-05,0.03,1,0
747419,"Lovely, Sunny 1-Bedroom Apt with Kitcat",160565,Corina,Brooklyn,Bedford-Stuyvesant,40.68371,-73.95604,Entire home/apt,90,1,3,2015-07-06,0.06,1,0
749455,Lovely Loft space near Central Park & Times Square,3929012,Kevin,Manhattan,Upper West Side,40.77938,-73.98247,Private room,99,1,353,2019-06-25,4.33,4,73
749965,Charming Brooklyn Abode,3905456,Amber,Brooklyn,Flatbush,40.64294,-73.96016,Entire home/apt,110,1,3,2016-08-21,0.05,1,0
752202,"Historic Mansion, Comfortable Room",3955766,Emily,Brooklyn,Bedford-Stuyvesant,40.67968,-73.94715,Private room,100,1,113,2018-08-27,1.43,1,0
766814,Adorable Midtown West Studio!,4022922,Caitlin,Manhattan,Hell's Kitchen,40.759,-73.9953,Entire home/apt,95,1,0,,0.0,1,0
767761,Beautiful 1 br in Williamsburg,4049527,Nathaniel,Brooklyn,Williamsburg,40.71572,-73.95574,Entire home/apt,165,1,41,2018-06-29,0.52,1,19
770514,"Studio in FlatIron, NYC !! ",4064804,Niki,Manhattan,Flatiron District,40.73997,-73.98789,Entire home/apt,195,1,1,2014-09-22,0.02,1,0
773041,Nice beautiful room In the Bronx,3684360,Enrique,Bronx,Allerton,40.85914,-73.86979,Private room,38,1,187,2019-06-23,2.34,4,241
773497,Great spot in Brooklyn,4081688,Santiago,Brooklyn,Bedford-Stuyvesant,40.69407,-73.94551,Shared room,200,1,0,,0.0,1,365
775326,Cozy Room in Artistic Brownstone,1568517,Karl & Catherine,Queens,Long Island City,40.74527,-73.94629,Private room,69,1,153,2019-01-18,1.89,2,132
778381,Gorgeous Brooklyn Getaway,3043126,Aziza,Brooklyn,Bedford-Stuyvesant,40.6953,-73.95832,Private room,75,1,28,2019-06-01,0.36,1,365
783964,GREAT ROOM Fast 2 TIMES SQ 9min NYC,2347382,Massi & Ray,Queens,Long Island City,40.74997,-73.9397,Private room,70,1,148,2019-06-01,1.9,2,303
784169,"Sunny, Gorgeous West Village Home",4135221,Nathalie,Manhattan,West Village,40.73186,-74.00329,Private room,160,1,148,2019-06-21,1.83,1,295
786053,"Sunny Rm #2, Air Conditioner, Park,Express Q train",2478675,Gina,Brooklyn,Prospect-Lefferts Gardens,40.65545,-73.95781,Private room,45,1,168,2019-06-01,2.3,5,359
786685,Big Brnstn Grdn Apt 2 stops to Midtown,4147380,Lauren,Manhattan,Harlem,40.82294,-73.94999,Entire home/apt,225,1,50,2019-06-14,0.72,1,265
786955,West Village - Gorgeous Studio Apt.,4148114,Dawn,Manhattan,West Village,40.73403,-74.00298,Entire home/apt,210,1,108,2019-07-02,1.35,1,305
791452,Jazzy condo in Riverdale -fresh grown veggies,2556784,Claudia,Bronx,Fieldston,40.88757,-73.90522,Entire home/apt,60,1,25,2019-07-05,0.67,1,311
793590,Sunny in the Heart of Williamsburg,2450605,Jennifer,Brooklyn,Williamsburg,40.72034,-73.95669,Entire home/apt,225,1,0,,0.0,1,0
793951,Beautiful Bedroom in Harlem,4182834,Cruz,Manhattan,Harlem,40.82169,-73.93882,Private room,78,1,52,2017-08-14,0.66,1,0
795641,Weekend NY getaway? Holiday stay?,3472148,Brian,Queens,Ditmars Steinway,40.77452,-73.90889,Private room,60,1,0,,0.0,1,0
798008,Hancock Town House!-Stuyvesant Mews,758441,Fred,Brooklyn,Bedford-Stuyvesant,40.68561,-73.92029,Private room,165,1,0,,0.0,4,0
799924,"Big Loft in Bushwick: Unfurnished, longterm sublet",2291000,Tommy,Brooklyn,Williamsburg,40.70538,-73.92946,Entire home/apt,163,1,3,2016-06-27,0.04,1,0
802498,Manhattan *SuperHost* Luxury Master Bedrm PRIVATE,512878,Michelle,Manhattan,Harlem,40.82974,-73.94193,Private room,85,1,190,2019-06-30,3.7,2,178
804815,Washington Heights homestay,4112902,Tiffany,Manhattan,Washington Heights,40.83329,-73.93834,Private room,36,1,33,2019-06-18,0.77,1,211
808476,Great Space / Private Room,3775799,Wendee,Manhattan,Harlem,40.83378,-73.94966,Private room,85,1,1,2013-11-01,0.01,1,365
812467,"Vintage Chic Haven in Kensington, Brooklyn",574584,Jesse,Brooklyn,Kensington,40.63547,-73.97417,Private room,49,1,61,2019-06-23,0.95,1,100
817113,large spaciousbrownstone house,1141935,Ana,Brooklyn,Crown Heights,40.67309,-73.94799,Private room,109,1,73,2019-06-23,0.92,3,284
820946,Charm&Quiet in Hip Greenpt Brooklyn,4311270,Annie,Brooklyn,Greenpoint,40.73319,-73.95623,Private room,110,1,4,2017-12-28,0.18,1,0
823880,"Clean Private Bedroom on Lower East Side,Manhattan",69685,Anja,Manhattan,Lower East Side,40.72125,-73.99272,Private room,69,1,322,2019-07-04,4.46,1,84
824163,Sunny Convienent Bushwick Room,4317067,Kamollio,Brooklyn,Bushwick,40.69763,-73.93102,Private room,42,1,18,2016-10-03,0.35,1,60
824421,Central Williamsburg Fab Large Room,4328005,Dina,Brooklyn,Williamsburg,40.71622,-73.96042,Private room,70,1,8,2015-01-07,0.1,1,0
825486,1 BEDROOM APARTMENT IN UPPER EAST,4331441,Francesco,Manhattan,Upper East Side,40.76744,-73.96118,Entire home/apt,135,1,225,2019-06-18,2.83,1,19
826307,"Near Manhatten, NEW Empire Outlets, park!",4192794,Anna,Staten Island,Tompkinsville,40.63132,-74.08799,Private room,47,1,20,2016-11-06,0.26,1,323
828130,Brooklyn Apt next to Prospect Park,4210082,Monica,Brooklyn,Prospect-Lefferts Gardens,40.66229,-73.96296,Private room,70,1,84,2016-10-08,1.06,1,188
828685,Cute Room in Artist/Designers' Flat,1865527,Kayla,Brooklyn,Bedford-Stuyvesant,40.6938,-73.94698,Private room,70,1,37,2019-06-10,0.48,3,325
830949,DESIGNER LOFT W PRIVATE ROOFTOP & PANORAMIC VIEWS,4352069,Rebecca,Manhattan,East Village,40.72632,-73.97907,Private room,79,1,137,2019-06-20,1.98,2,298
832157,Seeking tenant for January 2013,4356301,Coire,Brooklyn,Bushwick,40.70738,-73.92213,Private room,120,1,0,,0.0,1,0
842973,Great 1 bedroom- awesome location,4401275,Ashley,Manhattan,Hell's Kitchen,40.76194,-73.99346,Entire home/apt,175,1,33,2016-03-30,0.44,1,0
843499,Large sunny room 10 min to Midtown!,350553,Stav,Manhattan,Harlem,40.8129,-73.95213,Private room,75,1,4,2015-01-02,0.06,2,0
843524,A Little Palace in Brooklyn for Shoots and Events,673406,Alex & Britta,Brooklyn,Bushwick,40.70234,-73.92424,Entire home/apt,800,1,34,2019-07-01,0.45,1,365
844319,"XL 90m2 2BR Victorian area,sleeps 7",683027,Camille,Brooklyn,Flatbush,40.62961,-73.9572,Entire home/apt,130,1,219,2019-06-13,2.91,1,237
845517,Queen-sized Room Avail in Huge 2 bdrm/2bth loft.,4414425,Ian,Brooklyn,Clinton Hill,40.69691,-73.96713,Private room,36,1,8,2019-05-26,0.1,1,83
846829,Private room in the lower east side,395609,Jb,Manhattan,Lower East Side,40.71275,-73.98682,Private room,95,1,7,2015-08-15,0.12,1,0
848174,1BR East Village Apt - Entire Apt.,1468667,Darragh,Manhattan,East Village,40.73031,-73.98426,Entire home/apt,190,1,0,,0.0,1,0
848220,LUXURY APT w PRIVATE GARDEN NYC UES,4425694,Gregory,Manhattan,Upper East Side,40.76714,-73.95922,Entire home/apt,160,1,187,2019-05-24,2.36,1,221
851130,Nice Furnished Short Term in NY,4444170,Tiziana,Manhattan,Washington Heights,40.84764,-73.93875,Shared room,100,1,31,2018-10-08,0.4,1,364
851772,CHIC 1 BEDROOM IN MANHATTAN (UES),4445677,Ari,Manhattan,Upper East Side,40.7704,-73.95024,Entire home/apt,166,1,15,2014-09-06,0.19,1,188
855549,"Have the 1st floor of a two floor duplex,",213020,Robert,Manhattan,Upper West Side,40.79279,-73.97131,Private room,88,1,100,2019-07-05,1.41,3,98
855919,Lovely Apt. in the heart of Harlem,4473860,Marina,Manhattan,Harlem,40.80845,-73.94435,Entire home/apt,125,1,64,2019-07-01,1.37,1,135
856304,"Clean,spacious,comfy Brooklyn room",524575,Alicia,Brooklyn,Flatbush,40.6483,-73.9644,Private room,74,1,8,2015-10-19,0.1,1,283
857696,PRIVATE LARGE-MODERN-CLEAN master bedroom,2559004,Sergio,Manhattan,East Harlem,40.80215,-73.93889,Private room,51,1,4,2019-06-26,0.1,5,0
859596,Quiet room w/ 2 beds +light near subway+ museums,4500999,Aaron,Manhattan,East Harlem,40.79541,-73.94465,Private room,100,1,58,2019-07-02,0.83,2,316
860827,carriage house apartment,4524130,Claire,Brooklyn,Clinton Hill,40.68707,-73.96571,Entire home/apt,170,1,315,2019-06-22,4.03,1,275
872210,Quiet 1BR Heart of the East Village,4600589,Carter,Manhattan,East Village,40.732,-73.98759,Private room,200,1,0,,0.0,1,0
880424,★Beautiful Home Away From Home★,3549531,Jeremy,Brooklyn,Prospect-Lefferts Gardens,40.65514,-73.95956,Private room,60,1,109,2019-06-04,1.52,1,2
886808,"Free Metrocard*, Safe & Affordable",4701443,Christina,Queens,Flushing,40.75088,-73.81029,Private room,55,1,116,2019-06-14,1.51,2,298
886833,"Private Suite, Free Metrocard*",4701443,Christina,Queens,Flushing,40.7525,-73.81126,Entire home/apt,81,1,313,2019-07-05,4.09,2,263
891117,Private Bedroom in Manhattan,4734398,Jj,Manhattan,Harlem,40.82264,-73.94041,Private room,49,1,594,2019-06-15,7.57,3,339
894093,"Cozy room,only 2 blocks from subway,10min to City!",4644172,Sheena,Queens,Astoria,40.7686,-73.9201,Private room,47,1,71,2018-09-04,1.05,1,0
903947,Beautiful Bedroom in Manhattan,4734398,Jj,Manhattan,Harlem,40.82124,-73.93838,Private room,49,1,597,2019-06-23,7.72,3,342
903972,Great Bedroom in Manhattan,4734398,Jj,Manhattan,Harlem,40.82085,-73.94025,Private room,49,1,607,2019-06-21,7.75,3,293
917058,Charming Greenwich Village studio,4924435,Darla,Manhattan,Greenwich Village,40.73356,-73.99876,Entire home/apt,225,1,3,2019-01-01,0.04,1,188
918239,Cozy bedroom in Artist Loft,4930847,Rachel,Brooklyn,Williamsburg,40.70159,-73.94346,Private room,56,1,103,2019-06-10,1.6,1,65
921441,Artsy Bedroom/Office in WaHi,4954283,Michelle,Manhattan,Washington Heights,40.84408,-73.93675,Private room,75,1,120,2019-06-21,1.89,1,90
923979,"Private Studio Near JFK, LGA & Subway  Not A Bsmnt",4970027,Tzvi,Queens,Briarwood,40.70715,-73.81468,Entire home/apt,77,1,78,2019-07-05,1.02,1,168
926337,Charm w/amazing city view by PS1,4260529,Harry,Queens,Long Island City,40.74641,-73.94611,Private room,349,1,30,2016-10-16,0.39,2,365
927597,(2) CLEAN HOME AWAY FROM HOME!,4983320,Terri,Queens,Flushing,40.75444,-73.83057,Private room,76,1,75,2017-01-01,1.0,2,0
938022,Private Bedroom in Williamsburg,1866827,Gregory,Brooklyn,Williamsburg,40.7078,-73.94827,Private room,99,1,94,2019-06-16,1.22,1,358
939724,Stylish Room-Artist/Designers' Flat,1865527,Kayla,Brooklyn,Bedford-Stuyvesant,40.6943,-73.94538,Private room,85,1,32,2019-05-19,0.43,3,340
944040,Entire 1.5 Br Apt- Crown Heights - Franklin Ave,896918,Rusty,Brooklyn,Crown Heights,40.67607,-73.95408,Entire home/apt,135,1,67,2019-06-23,0.87,1,348
945297,East Village Gay Friendly Dbl Room,5074654,Seth,Manhattan,East Village,40.72836,-73.98163,Private room,100,1,414,2019-06-22,5.39,2,231
957002,Cozy PRIVATE Studio Apartment UWS and Jazz Tour.,5202854,Sabrina,Manhattan,Upper West Side,40.7982,-73.96394,Entire home/apt,100,1,129,2019-06-21,1.76,1,281
960210,Brooklyn Fashionista 1Bdr Loft,1865527,Kayla,Brooklyn,Bedford-Stuyvesant,40.69437,-73.94519,Private room,89,1,21,2018-10-14,0.3,3,365
975250,Bushwick Duplex 2,3709510,Deacon,Brooklyn,Bushwick,40.69282,-73.92477,Private room,70,1,18,2019-05-13,0.32,3,146
975990,Brooklyn Heights Brownstone - Private Bdrm Avail.,5339881,Gerard,Brooklyn,Brooklyn Heights,40.69293,-73.99679,Entire home/apt,325,1,11,2018-12-09,0.19,1,363
981494,Large and sunny one BR (600 sq.ft),5207582,Olivia,Manhattan,Morningside Heights,40.81062,-73.96015,Entire home/apt,100,1,0,,0.0,1,0
999248,TriBeCa 2500 Sq Ft w/ Priv Elevator,273174,Jon,Manhattan,Tribeca,40.71927,-74.00453,Entire home/apt,575,1,447,2019-07-01,5.89,3,207
1005416,South Harlem Gem! 113th St & 8th Ave,5529633,Michael,Manhattan,Harlem,40.80132,-73.95568,Shared room,75,1,43,2019-06-02,0.61,1,9
1010785,Astoria awesome balcony apartment PARKING AVAILABL,3898812,Ahmed,Queens,Astoria,40.76295,-73.92652,Entire home/apt,130,1,58,2019-07-06,0.77,1,301
1016004,Clean and Cute Shared Room in Very Safe Area,5577926,Lou,Queens,Astoria,40.76777,-73.91109,Shared room,38,1,127,2019-06-23,1.67,4,55
1016352,Midtown West Modern & Sunny-near Central Park,5593208,Tj,Manhattan,Hell's Kitchen,40.76777,-73.98932,Entire home/apt,550,1,0,,0.0,1,365
1039983,Tribeca Loft w/ Private Elevator,273174,Jon,Manhattan,Tribeca,40.72008,-74.0043,Entire home/apt,1000,1,25,2019-06-22,0.36,3,37
1042806,My Other Little Guestroom,2680820,Linda,Queens,Flushing,40.75334,-73.81699,Private room,59,1,281,2019-06-11,3.7,3,322
1046443,"Beautiful & spacious apartment in Astoria, Queens",5760970,Chris,Queens,Ditmars Steinway,40.77117,-73.90427,Private room,200,1,16,2019-06-30,0.68,2,364
1055029,Washington Heights/Inwood apartment,5810195,Emilie,Manhattan,Inwood,40.85933,-73.92863,Private room,42,1,46,2019-07-07,0.79,2,357
1056185,Sunny+Cozy Double bedroom in BKLYN!,697442,Chris And Zach,Brooklyn,East Flatbush,40.64851,-73.94667,Private room,60,1,356,2019-07-05,4.72,3,19
1056256,Beautiful eco triplex w/green roof. Free yoga/spa.,462379,Loretta,Brooklyn,Carroll Gardens,40.67881,-73.99379,Entire home/apt,1395,1,55,2019-06-02,0.73,2,362
1060019,"Modern Duplex 1 bdrm , 1.5 Baths + terrace!",5837033,Mark,Manhattan,Upper East Side,40.7744,-73.95578,Entire home/apt,199,1,116,2019-06-17,1.54,1,300
1061337,Sunny Private BR Crown Hts Brooklyn,1557383,Candace,Brooklyn,Crown Heights,40.67418,-73.94661,Private room,70,1,4,2017-08-01,0.06,1,0
1066769,"Clean Room, Central Location in Manhattan",3327668,Tim,Manhattan,Lower East Side,40.72046,-73.98773,Private room,120,1,360,2019-06-24,4.79,1,240
1072481,Bedroom for two in Chelsea,5479559,Michael,Manhattan,Chelsea,40.74573,-73.99712,Private room,70,1,206,2019-06-19,2.72,1,15
1074155,"Big 1st Meal, Kind Host, Ace Space",5909206,Nancy,Manhattan,East Harlem,40.79794,-73.93223,Private room,58,1,323,2019-07-01,4.3,1,284
1077375,Private RM 15min from the Manhattan,5855145,Edward,Queens,Astoria,40.75959,-73.90835,Private room,70,1,136,2019-06-23,1.81,2,359
1083888,"Verna's Brownstone  (no stove, no gatherings)",5959653,Verna,Brooklyn,Bedford-Stuyvesant,40.68532,-73.92429,Private room,80,1,14,2019-03-08,0.2,2,283
1091582,Two Comfy Rooms in Park Slope,2768182,Devi,Brooklyn,South Slope,40.66326,-73.98805,Private room,89,1,49,2019-06-24,0.66,4,24
1102858,Brownstone Flat on Tree-Lined Block,5908577,Eric,Brooklyn,Crown Heights,40.67271,-73.94551,Entire home/apt,105,1,349,2019-06-30,4.73,2,277
1102942,"1BR, 1BTH Duplex W/ LRG OUTD SPACE",6057624,Scooter,Manhattan,Kips Bay,40.74268,-73.97853,Entire home/apt,240,1,67,2019-06-15,0.89,1,321
1113125,Huge 1br - tons of light - williamsburg,2733465,David,Manhattan,Nolita,40.72068,-73.99576,Entire home/apt,209,1,23,2018-07-23,0.46,1,365
1114788,Astoria Heights Gorgeous Guest Bedroom,6118355,William,Queens,Ditmars Steinway,40.77103,-73.89461,Private room,73,1,6,2019-03-31,0.13,1,363
1121502,ART HOUSE VAULT,5942292,@ Art House Monique,Brooklyn,Bedford-Stuyvesant,40.68316,-73.93906,Private room,60,1,65,2019-05-24,0.87,4,26
1131422,ART HOUSE BIGGIE SMALL,5942292,@ Art House Monique,Brooklyn,Bedford-Stuyvesant,40.68312,-73.94082,Private room,40,1,66,2019-06-17,0.89,4,118
1134365,Private Garden Apt. with outdoor space in Red Hook,6012816,Jeffrey,Brooklyn,Red Hook,40.67659,-74.01551,Entire home/apt,200,1,7,2019-04-21,0.52,1,0
1137999,Private room in a townhouse in NYC,6242426,H. Ann,Queens,Jamaica,40.69965,-73.79286,Private room,133,1,0,,0.0,1,281
1138052,Private room in Brooklyn,6131397,Dan,Brooklyn,Sunset Park,40.66582,-73.99349,Private room,65,1,4,2016-08-17,0.11,1,0
1140826,Private room/bedroom in Park Slope/Gowanus BK,6256118,Katie,Brooklyn,Gowanus,40.67173,-73.98968,Private room,49,1,9,2017-08-19,0.19,1,98
1144861,Stylish Arty Brooklyn Appartment #4,252361,Lucien,Brooklyn,Cobble Hill,40.6866,-73.99123,Entire home/apt,190,1,221,2019-07-01,3.0,1,238
1148144,Private Room (Long room) in Manhattan NYC,2559004,Sergio,Manhattan,East Harlem,40.80421,-73.94037,Private room,47,1,6,2019-06-01,0.08,5,353
1150382,Fab 1 Bedroom Apartment!,6305367,Suzanne,Manhattan,East Harlem,40.79921,-73.93657,Entire home/apt,100,1,54,2019-07-07,0.75,1,0
1150398,Bright room in Brooklyn,6305477,Alex,Brooklyn,Park Slope,40.68247,-73.97837,Private room,105,1,127,2019-06-30,1.72,1,88
1150594,HEART OF EAST VILLAGE! Quiet apt in middle of NYC!,7399728,Mickey,Manhattan,East Village,40.7252,-73.98261,Entire home/apt,129,1,96,2019-01-13,1.31,1,324
1151209,Large Sunny 1BR - Entire 2nd Floor,6309691,Lisa,Brooklyn,Greenpoint,40.73369,-73.95854,Entire home/apt,139,1,284,2019-06-19,3.8,2,160
1151343,Large  room in 2/1 on park w/2day discounts,4910820,Alex,Manhattan,Harlem,40.80449,-73.95687,Private room,94,1,30,2019-07-05,0.4,1,218
1164111,COMFORTABLE NYC RETREAT & Breakfast,6375533,LaNola,Manhattan,East Harlem,40.79025,-73.9488,Private room,89,1,273,2019-06-23,3.66,2,47
1171581,Spacious 2 bedroom near Times Sq,6414296,Noelle,Manhattan,Hell's Kitchen,40.7593,-73.99143,Entire home/apt,1000,1,0,,0.0,1,365
1177971,Amazing View from Contemporary Loft,6444977,Chris,Manhattan,Midtown,40.74542,-73.98205,Shared room,80,1,66,2019-05-04,0.89,1,365
1178231,"Private, Cozy hideaway apt in Bklyn for 1 to 3 .",6445684,Sharon,Brooklyn,Canarsie,40.64298,-73.89035,Entire home/apt,99,1,93,2019-06-23,1.28,1,311
1180296,Comfortable Central Park North Rm,3274316,Clotaire,Manhattan,Harlem,40.8004,-73.95645,Private room,125,1,85,2019-06-29,1.15,1,301
1183236,Fantastic 1 BR in massive share.,6472794,Joel,Queens,Long Island City,40.74984,-73.91834,Private room,60,1,0,,0.0,1,0
1186153,Sexy Bedroom near Central Park!,6486116,Ari,Manhattan,East Harlem,40.78943,-73.94726,Private room,79,1,38,2019-05-04,0.6,4,106
